ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
26215,360000,2,2,2,54,-1,4,2,0,2,3,136812,135846,148201,149701,166076,146855,136812,358,6145,44804,6435,2198,0
26216,70000,1,2,2,29,-1,1,3,3,2,6,13162,14016,14192,12851,12585,12757,13162,99,18,396,185,426,0
26217,80000,1,1,2,46,0,0,0,0,0,1,3832,3573,4202,4076,3939,3719,720,192,315,687,942,177,0
26218,20000,1,2,1,48,2,0,0,0,0,1,7409,7146,7551,6776,6894,7232,61,606,518,621,1941,239,1
26219,120000,2,1,2,31,1,-1,-1,1,2,-2,2252,2391,2679,2467,2393,2472,1,2391,2679,11,118,155,0
26220,550000,2,2,1,22,5,4,-1,0,4,2,458384,527597,553180,577180,577500,577500,17770,16472,553180,155724,25143,13555,0
26221,240000,2,3,1,42,1,0,-1,0,3,-1,31423,31179,34055,33922,36891,33271,643,7708,34055,2303,1047,33271,1
26222,170000,1,1,2,26,1,-1,1,2,3,-1,30117,25884,26744,28446,30704,33636,96,25884,299,680,936,33636,1
26223,90000,2,1,2,32,3,-1,-1,-1,2,-1,27323,25037,23621,19325,20295,22656,445,25037,23621,19325,168,22656,0
26224,40000,2,2,1,27,4,0,-1,-1,0,0,3862,3773,3823,3667,3769,3502,173,377,3823,3667,192,672,0
26225,220000,1,1,1,52,0,3,-1,-1,2,3,38367,33649,37122,38157,42201,44074,10440,555,37122,38157,303,1461,0
26226,110000,1,1,1,35,0,3,0,0,0,2,10597,10810,10752,11891,11299,10502,1957,124,825,785,3323,281,1
26227,180000,2,1,1,38,2,0,-1,6,1,-1,37999,34065,30913,33677,32128,30592,1266,6164,30913,661,392,30592,0
26228,40000,2,2,1,35,2,4,2,-1,0,0,16947,14387,14552,15762,14959,14377,559,556,711,15762,3320,4258,1
26229,200000,2,1,2,28,0,0,4,7,2,-1,70915,82767,92565,101774,95471,90665,5570,21648,1120,3940,2656,90665,0
26230,520000,1,2,1,40,-1,2,1,-1,0,2,240443,262276,254253,253741,249248,246413,240443,5358,8160,253741,40930,7007,0
26231,80000,2,2,1,43,0,1,2,3,2,-1,64825,68705,67464,64485,58203,55529,10294,1916,2125,141,2674,55529,0
26232,20000,2,2,1,29,3,1,1,2,2,1,451,423,409,371,398,410,10,16,1,4,3,12,0
26233,300000,2,3,2,36,0,-1,0,0,0,2,195611,188371,186048,194714,187553,181483,27485,188371,20959,41567,32915,4898,0
26234,20000,2,2,2,45,0,5,-1,3,-1,0,5974,6252,5804,5063,5345,5214,1516,158,5804,117,5345,404,0
26235,310000,2,2,1,24,2,2,-2,0,1,4,111913,101951,107291,121178,107480,96821,4175,406,7449,23642,3125,724,0
26236,130000,2,1,1,33,-2,-1,-1,0,1,1,12595,12621,12617,13860,14232,11853,784,12621,12617,3815,611,154,0
26237,750000,1,2,2,43,3,-1,0,0,1,0,44805,42817,44235,48837,42379,42622,1984,42817,4372,11942,558,11471,0
26238,50000,2,3,1,26,3,1,-1,8,8,2,15287,14165,13005,14699,13564,14517,115,520,13005,433,471,72,0
26239,170000,1,2,1,36,3,5,0,1,8,1,41615,43803,40075,44670,49620,53496,635,541,6844,915,1577,2618,0
26240,40000,2,1,1,30,2,-2,2,2,0,3,26859,29261,31584,30951,31593,31061,599,2095,1146,1252,8010,898,0
26241,360000,1,3,2,28,-1,1,8,0,0,2,126041,136650,122649,120947,131959,119593,126041,136,3791,32206,34926,338,0
26242,210000,2,2,1,29,2,3,0,-1,1,-1,127928,119104,120145,113340,103699,111942,2922,1166,28665,113340,3750,111942,0
26243,180000,1,1,1,23,2,0,0,3,0,3,56889,61114,56234,56016,64544,62696,1041,4972,9733,2015,9441,2242,0
26244,260000,2,2,2,21,3,-1,-2,0,-1,-1,66966,68759,82099,72929,70465,70647,37,68759,2327,6812,70465,70647,0
26245,50000,1,1,1,26,-1,4,1,0,4,2,30816,28913,29178,30805,28170,26551,30816,122,151,1541,1102,299,0
26246,190000,2,2,1,39,0,2,0,0,-1,-1,21362,21642,21798,20527,22306,22840,1593,779,6394,5821,22306,22840,0
26247,490000,2,1,2,26,1,5,0,0,3,0,198755,192958,214733,200319,224416,244945,8237,3857,44664,48183,6405,52226,1
26248,60000,2,1,1,31,0,0,-1,-1,0,7,13676,13101,12851,13450,14407,13732,1332,748,12851,13450,4193,399,0
26249,270000,1,2,3,22,5,-1,0,3,1,2,29239,33346,32080,28098,27567,27380,800,33346,7954,298,319,100,0
26250,220000,2,3,2,36,4,0,0,5,1,2,72572,71520,74437,79915,82153,78315,3217,9267,13726,1049,3905,2811,1
26251,80000,1,1,2,51,-1,-1,1,3,0,-1,9076,9745,10633,9961,10226,8920,9076,9745,459,109,2695,8920,0
26252,130000,2,1,1,40,0,3,-1,0,1,3,70044,67959,67886,65557,65699,69987,3987,1067,67886,5024,2001,236,0
26253,810000,2,2,1,33,0,5,-1,1,3,-1,177256,171495,147003,137760,137503,146943,45785,2671,147003,119,2913,146943,0
26254,190000,2,2,1,39,-1,1,0,-1,1,0,44764,46762,43275,41469,42508,42533,44764,1173,6290,41469,314,2863,0
26255,540000,1,1,1,46,6,-2,1,0,5,1,75919,67294,65068,70223,65156,64240,2785,3956,972,19360,2962,814,1
26256,120000,1,2,1,44,1,2,1,-2,-1,5,35251,35569,32608,30862,29984,27590,1590,605,654,933,29984,1012,0
26257,200000,2,3,1,45,0,0,1,0,0,2,9764,9272,8670,9089,8565,8232,787,1314,427,2185,1309,171,0
26258,110000,1,2,1,37,-1,1,7,0,3,2,77380,73316,78285,86415,85584,83052,77380,252,216,7009,3663,2483,0
26259,180000,2,1,1,51,1,-2,3,1,0,0,11554,10142,8884,9528,9896,10387,163,950,436,332,528,2378,1
26260,80000,2,1,2,32,-1,2,1,0,-1,0,34236,37514,36272,36371,36593,35609,34236,86,939,4551,36593,6031,0
26261,50000,2,1,2,48,1,1,-1,0,-1,0,23438,23226,25792,23244,20564,21677,582,355,25792,5723,20564,5527,0
26262,90000,2,1,1,42,0,2,0,1,-2,-1,46441,51880,48601,51357,46966,54767,9621,854,11099,1316,3182,54767,0
26263,480000,1,2,2,29,0,2,0,-1,1,1,68640,62275,64060,66270,61561,52357,11375,722,16075,66270,2745,1553,1
26264,30000,2,1,2,21,-1,0,1,1,0,0,10361,11422,12711,13391,11600,11516,10361,2081,604,168,2650,654,0
26265,150000,2,1,1,37,-1,1,4,4,-1,-1,42592,36816,35246,34546,34376,37434,42592,1788,326,1469,34376,37434,0
26266,120000,1,2,1,21,3,-1,2,1,3,1,49383,43851,41837,38884,39238,44576,259,43851,1133,730,1368,2218,1
26267,150000,1,3,2,37,7,0,1,-1,2,0,18125,18553,17460,16632,15758,15453,434,3540,146,16632,589,4553,1
26268,70000,2,1,2,26,4,-1,-1,-2,0,1,99,101,105,106,108,115,1,101,105,2,26,1,1
26269,290000,1,2,1,42,0,1,0,1,0,-2,11990,11543,12794,13934,13420,14180,742,392,2359,154,2082,516,1
26270,130000,2,2,1,23,0,4,1,3,5,-1,8940,8476,8668,8900,9694,9805,1433,413,307,260,330,9805,1
26271,600000,1,2,2,53,-1,2,3,0,3,-1,7735,6379,6927,7945,8247,7604,7735,196,87,929,285,7604,0
26272,60000,1,3,1,37,0,-1,3,-1,-1,2,14689,13444,14239,14139,14360,15364,3316,13444,128,14139,14360,711,0
26273,230000,1,1,1,21,-1,0,2,5,7,0,32037,31596,33798,36042,38255,35607,32037,3460,737,370,1388,7721,0
26274,140000,1,2,1,42,6,-1,0,0,0,0,8984,8271,8132,7937,8795,8229,375,8271,1849,663,1623,1918,0
26275,100000,2,2,1,21,-1,-2,2,3,-1,2,42416,43539,44886,50931,57376,57305,42416,3010,535,524,57376,1163,0
26276,50000,2,3,1,40,0,-1,2,-1,0,4,21384,19585,20015,20744,21207,21264,5065,19585,856,20744,4033,678,0
26277,580000,2,1,1,27,2,3,0,2,0,4,152019,143370,127041,125149,122669,143051,3691,6702,20809,1480,6368,3994,1
26278,80000,2,1,2,56,0,2,8,1,2,2,61816,58411,55113,47879,53173,47631,14095,1696,1542,2214,51,531,0
26279,200000,2,1,2,34,2,4,0,0,-1,-1,42292,45025,43723,48171,50486,58634,371,808,2481,2782,50486,58634,1
26280,90000,1,3,2,21,-2,4,-2,0,0,1,20316,18644,14884,15472,17927,19935,1153,368,1474,1128,1191,152,0
26281,290000,2,3,1,33,3,0,-1,1,-1,2,210358,205610,188440,173712,182869,189922,9998,35775,188440,7415,182869,735,1
26282,70000,1,2,1,26,-1,0,-1,5,0,2,2175,2180,2093,1932,1863,1999,2175,197,2093,23,249,31,0
26283,410000,2,1,2,48,-1,0,2,2,4,0,60364,59874,57203,62163,64914,62447,60364,7092,2042,1135,2100,5690,0
26284,70000,2,1,1,38,0,-1,0,0,1,0,29630,31269,38032,39717,40890,37517,3960,31269,5400,10525,868,4279,0
26285,150000,1,2,3,31,2,6,0,0,1,1,52546,56223,60246,63623,63859,67220,2145,214,14713,7084,2669,110,1
26286,140000,2,4,2,39,1,3,0,-1,0,8,60305,55182,62400,60978,63013,67433,2564,25,18378,60978,14421,455,0
26287,110000,1,3,2,43,0,0,0,3,-1,0,36655,36158,39164,40854,40697,38903,9493,2004,5079,1339,40697,7619,0
26288,70000,2,2,2,42,2,0,-1,3,5,-1,18626,16427,17493,16944,16722,17845,737,4464,17493,28,592,17845,0
26289,110000,1,2,1,21,-1,0,0,3,-2,0,87148,100796,87541,87009,91951,104980,87148,11596,12814,1422,8983,12222,0
26290,160000,2,4,2,48,2,1,-2,-1,0,3,22949,23856,22458,24640,26722,29378,595,274,1474,24640,1494,978,0
26291,60000,2,3,1,21,8,1,0,0,3,0,3986,3610,3548,3764,4094,3881,143,175,589,617,148,1015,1
26292,80000,1,1,2,45,0,0,4,2,4,4,19147,17629,17502,19653,21844,22420,1322,1634,258,327,299,859,1
26293,60000,2,2,1,29,0,0,0,1,0,3,4293,3964,4209,3512,3772,4137,1094,602,765,49,897,160,0
26294,130000,2,2,2,32,-1,0,2,0,0,-1,18730,16712,15611,14752,14535,16355,18730,1586,407,4313,3906,16355,0
26295,570000,2,2,2,32,1,0,-1,3,1,2,107971,115069,117081,112464,119349,120795,4449,23093,117081,4763,3801,1673,0
26296,150000,2,3,1,36,1,6,4,-1,-1,1,15220,16231,16958,16233,17705,18006,509,665,281,16233,17705,146,1
26297,70000,2,1,1,47,-1,3,2,2,-1,-1,46422,46866,45693,51801,53449,55344,46422,288,1933,329,53449,55344,0
26298,130000,1,2,2,47,1,7,4,0,1,1,23274,23136,23455,23950,27491,29815,736,973,321,7169,538,819,0
26299,220000,2,2,2,37,0,0,5,0,0,-1,35350,30651,31229,27978,28184,28126,8708,4464,367,3716,7680,28126,1
26300,170000,2,3,2,43,1,0,-1,-1,0,1,27433,26071,27444,25911,29967,33312,215,4706,27444,25911,5154,539,1
26301,220000,2,1,2,33,1,3,1,6,0,1,58238,69219,71389,67350,71215,65349,1740,2270,2878,2535,14035,625,1
26302,40000,2,2,2,32,1,1,2,1,-1,1,13604,14178,13473,13515,13346,13266,559,560,273,82,13346,261,0
26303,200000,1,1,2,43,3,0,8,3,2,0,132840,141278,148119,140727,138993,147464,2521,14771,4746,1409,2851,36922,1
26304,190000,1,1,1,45,-1,2,3,0,5,3,5655,5102,5696,5731,5741,5385,5655,225,267,1713,15,99,0
26305,70000,1,1,1,30,-1,2,4,-1,2,3,3037,2748,2298,2179,2452,2487,3037,94,102,2179,107,20,0
26306,620000,1,2,2,50,1,2,5,-1,8,3,426592,449750,419117,368476,397168,359946,6773,9480,12040,368476,1367,11900,0
26307,40000,1,3,1,47,6,-2,1,4,1,0,10553,12286,12515,11482,12556,12877,123,519,77,33,596,981,0
26308,370000,2,1,2,21,0,-1,0,1,-2,2,79663,73856,77682,90385,96880,109201,16765,73856,13372,3377,6750,442,0
26309,100000,1,1,2,27,-1,0,0,-1,-2,0,34068,39295,44735,49595,54565,53682,34068,6232,6463,49595,5150,11568,0
26310,110000,2,1,2,29,0,3,0,1,0,1,18352,17501,18118,18802,16893,16625,1920,656,4663,360,1905,708,0
26311,170000,1,2,1,32,-1,2,-1,2,1,-1,63987,64993,73213,68168,74147,87874,63987,820,73213,1883,1544,87874,0
26312,40000,2,1,2,25,5,6,0,2,-1,0,14181,14190,13971,13533,12632,11742,301,519,699,569,12632,3079,1
26313,880000,2,3,2,34,-1,3,-1,-2,3,-1,60709,56987,59768,58362,63150,55869,60709,1014,59768,2588,890,55869,0
26314,150000,1,2,1,37,-1,2,1,2,1,2,85564,77623,69325,76377,92562,106462,85564,2109,2982,561,4583,1027,0
26315,50000,2,2,2,51,0,3,0,1,0,2,893,848,839,860,975,1044,255,20,241,1,270,2,0
26316,110000,2,2,2,45,0,1,-2,2,0,0,20718,19670,18753,16788,16330,17171,1988,15,1815,817,3850,3175,0
26317,130000,2,2,1,57,-1,5,-1,0,0,0,49387,42745,42374,37224,37033,38185,49387,398,42374,7063,7392,3581,0
26318,150000,1,3,1,23,2,0,3,4,-1,0,17072,14047,12828,12028,13681,16652,272,1933,102,547,13681,925,1
26319,70000,2,3,2,36,2,-1,0,0,-1,-2,47712,47587,45256,43701,45662,49308,1962,47587,7950,3240,45662,4695,0
26320,290000,2,1,1,34,0,1,0,0,0,-1,13051,13611,13398,12424,11923,12363,2602,299,1534,1136,1630,12363,0
26321,310000,1,3,1,34,0,4,3,3,5,0,9985,10113,9641,9249,8754,7607,1187,309,193,220,66,1195,0
26322,520000,2,2,2,30,0,0,-1,3,0,0,223311,231248,252916,264190,250659,306993,28515,24369,252916,757,37213,33379,0
26323,170000,1,1,1,31,2,-1,4,3,3,0,90375,87610,90748,94885,88909,84561,3389,87610,3535,4588,582,20473,1
26324,300000,1,2,2,31,0,0,1,0,2,2,166940,185578,203591,188328,213396,218381,26780,17499,2834,11511,3268,3436,0
26325,440000,2,1,1,42,3,2,-2,0,0,0,30893,30492,29652,27694,25762,25674,1372,8,1864,8271,6591,6951,1
26326,40000,2,2,1,38,4,2,5,0,4,2,15028,15310,13137,13790,15022,15795,441,283,161,1890,43,60,0
26327,630000,1,3,2,29,-1,2,0,3,2,7,92992,91346,89575,100748,98923,103968,92992,1619,22912,4345,2279,163,0
26328,220000,2,1,1,44,0,1,1,-1,1,1,101080,95321,100836,95407,105887,116807,28252,1121,334,95407,2852,2825,0
26329,80000,1,1,1,21,-1,0,0,4,0,1,64224,54872,54357,47742,54916,53194,64224,6841,14616,2122,15210,1301,0
26330,120000,1,3,2,42,-1,2,-1,2,0,0,5557,5532,5395,5005,5665,6174,5557,83,5395,193,1127,587,0
26331,100000,2,2,2,40,2,2,1,3,0,-1,40955,39082,38511,38240,36793,38542,469,1715,879,1630,6372,38542,0
26332,60000,2,1,1,26,0,1,-2,1,0,0,3718,3606,4044,4276,4472,4072,781,63,297,7,1076,248,0
26333,340000,1,3,1,37,0,3,1,3,0,2,49649,50268,56094,65925,73087,70298,10547,1143,1567,1490,10140,3325,0
26334,540000,1,3,1,25,6,0,-1,1,3,-1,239976,214063,224049,241352,255961,237864,858,60111,224049,3743,11652,237864,0
26335,30000,2,1,2,39,2,-1,0,1,2,-1,16832,18131,15642,13964,14904,13445,325,18131,2257,133,235,13445,0
26336,460000,2,2,1,21,0,1,0,1,-1,0,98030,100671,87665,86917,89027,88766,28389,3695,11601,581,89027,13180,0
26337,130000,2,3,1,39,-1,0,-1,0,-1,1,21825,20198,20501,21592,18999,20528,21825,2743,20501,5872,18999,884,0
26338,200000,1,1,1,21,1,-1,1,0,-1,1,14977,15871,15478,14124,15692,14228,478,15871,718,2944,15692,335,1
26339,60000,2,2,1,39,0,1,1,3,0,0,20309,21304,21400,18947,20117,19151,3876,899,996,386,4369,2767,0
26340,130000,2,1,1,24,1,0,0,1,2,-1,100572,107137,106040,105064,93323,102086,1392,30265,25485,3256,3918,102086,0
26341,350000,2,2,1,37,0,-1,-1,0,-1,0,208010,219647,213720,207383,224219,240274,50021,219647,213720,42304,224219,35923,0
26342,50000,2,1,1,44,3,1,-1,1,-1,2,22584,21321,23708,22085,20008,20399,279,822,23708,260,20008,281,0
26343,210000,2,2,2,24,0,-1,-1,4,0,0,72215,71236,70283,76771,67672,62167,6750,71236,70283,317,14984,11382,0
26344,270000,1,1,1,21,4,5,0,1,-1,-1,105742,92396,102768,94959,82011,75195,537,2512,12724,2623,82011,75195,1
26345,90000,1,1,2,22,0,-1,0,2,2,2,7759,7645,7774,7918,9669,10063,2188,7645,1511,210,283,213,0
26346,60000,1,1,2,30,2,1,1,-1,1,3,43735,48622,41011,38127,39049,41000,210,1806,254,38127,1439,1698,1
26347,120000,1,1,2,24,-1,1,-2,-1,-1,0,58236,58783,65975,62721,59995,58126,58236,1441,1599,62721,59995,15242,0
26348,440000,2,3,1,21,1,0,-1,-1,-2,0,33758,33117,33321,29675,30235,27176,340,8690,33321,29675,762,3018,0
26349,220000,2,3,3,25,0,1,2,1,-1,1,84716,83237,73865,79379,88703,95944,13509,1006,3235,1946,88703,375,0
26350,300000,1,2,1,46,1,0,0,1,-1,-1,9022,9325,9358,8777,8078,8537,129,1943,1065,71,8078,8537,0
26351,30000,2,2,2,48,2,0,-1,-2,2,1,16725,15517,14911,12764,12440,11426,633,1593,14911,287,136,55,0
26352,100000,2,1,2,22,3,-1,1,-1,1,0,39019,39215,35315,34497,34900,33027,891,39215,761,34497,1669,6250,0
26353,110000,1,1,2,40,2,0,2,2,-1,2,16108,16315,16527,15484,14817,12398,402,1132,578,590,14817,271,0
26354,60000,2,1,2,39,-1,0,-1,1,-1,-1,12932,11158,12455,12285,11087,10342,12932,3275,12455,142,11087,10342,0
26355,90000,2,2,1,26,0,-1,-1,-1,1,1,75536,64279,64620,62989,74453,71084,21897,64279,64620,62989,3365,2406,0
26356,150000,1,1,2,56,-1,-1,0,0,0,3,12325,13289,13444,15652,15858,14414,12325,13289,3030,2702,1409,148,0
26357,80000,1,3,1,33,-2,1,0,-1,-1,4,21212,20403,20939,22175,20959,20796,729,602,2801,22175,20959,855,0
26358,100000,1,2,1,36,4,0,3,3,-1,1,12794,12840,13484,15372,14859,13308,358,1513,118,282,14859,586,1
26359,250000,1,4,1,21,4,0,0,-1,0,-1,129796,127540,125034,134366,129349,135161,4613,35689,6418,134366,18560,135161,0
26360,90000,1,2,1,40,2,1,-1,-1,0,2,15652,14450,16109,15792,16358,17079,588,707,16109,15792,4769,11,0
26361,260000,2,2,2,21,1,0,0,3,3,-1,87781,89013,90396,101773,101096,91477,2993,8123,15291,5082,2215,91477,0
26362,110000,2,1,1,37,0,2,0,0,2,-1,18140,20576,22513,21931,19594,16723,1949,140,3333,6352,182,16723,0
26363,80000,2,2,2,30,1,-1,0,-1,2,-1,32899,31757,30307,25447,27714,30650,1522,31757,8181,25447,969,30650,0
26364,340000,1,3,1,29,2,1,3,0,0,5,3630,3608,4029,3545,3510,3685,11,10,104,788,643,47,0
26365,150000,1,1,2,28,4,-1,-1,0,0,-1,28820,29345,27942,27862,31076,28931,766,29345,27942,6365,2466,28931,1
26366,20000,2,1,1,48,4,-1,3,1,5,1,559,564,571,525,490,457,10,564,5,0,5,1,0
26367,30000,2,1,1,44,0,-1,1,-1,2,-2,22261,22898,26116,29500,29539,31500,1114,22898,1100,29500,1452,1528,0
26368,80000,1,4,1,43,0,-1,1,2,8,3,5911,6613,6438,6753,6299,6272,601,6613,274,299,264,66,0
26369,100000,1,1,2,34,1,0,-1,-1,0,-1,69840,62815,56585,55817,61091,56897,2233,12232,56585,55817,7220,56897,0
26370,160000,2,2,1,26,2,0,2,-1,1,-1,69348,68467,61662,58542,57744,51725,2551,8089,1036,58542,716,51725,0
26371,140000,1,1,1,30,3,-1,-1,-1,0,-2,7444,7770,7152,7258,7367,6460,218,7770,7152,7258,1013,166,0
26372,70000,1,3,2,29,-1,5,1,0,-1,0,22221,22570,23675,22836,23877,20201,22221,538,0,2238,23877,2013,0
26373,120000,2,2,1,38,3,2,-1,0,0,0,26293,28981,27029,23748,21945,20718,77,1346,27029,1634,1552,1455,1
26374,100000,1,1,1,38,-2,2,-1,2,-1,0,45764,50573,49729,48659,45814,49721,1675,638,49729,425,45814,5684,0
26375,90000,1,2,2,35,1,2,0,0,2,-1,45859,48050,46513,39454,35750,41089,485,1640,10258,10729,89,41089,1
26376,90000,2,3,1,44,2,3,5,3,4,0,24767,21381,21818,23058,25647,26401,401,636,46,435,200,1410,1
26377,990000,2,2,1,32,-1,0,0,3,2,1,437332,484451,536362,448345,443284,457904,437332,93957,101602,6704,8197,13307,0
26378,60000,2,2,1,39,0,0,0,5,5,-1,14468,16839,16717,14178,13791,14030,2721,4770,3499,647,377,14030,0
26379,60000,2,1,2,23,-2,2,2,8,0,0,901,782,798,764,749,838,72,29,29,17,85,228,0
26380,110000,1,3,1,53,0,2,3,1,2,-1,56733,50845,54014,60203,60514,57926,8931,2336,2455,654,995,57926,0
26381,350000,1,1,1,44,-2,0,-1,2,4,1,267480,258015,252374,271063,248893,230536,23034,73050,252374,12044,7457,6386,0
26382,120000,2,1,2,28,3,0,0,1,-1,1,10523,9433,10272,11220,10866,11872,254,2084,677,258,10866,5,0
26383,150000,2,1,1,43,-1,-1,2,0,0,-1,68904,70165,69533,77004,68256,66404,68904,70165,2300,17199,16522,66404,0
26384,530000,1,1,1,43,2,-1,-1,-1,-1,-1,383934,387550,415551,430368,438431,403849,5427,387550,415551,430368,438431,403849,0
26385,160000,1,2,1,21,0,0,1,0,0,1,31861,33698,33452,32933,32299,33658,5917,3691,1652,7724,5299,991,0
26386,70000,1,2,2,44,0,0,5,-1,0,3,39773,42729,45543,45053,41454,40561,3657,9493,1806,45053,8217,1384,0
26387,330000,2,2,1,25,-1,2,1,0,-1,-1,67026,67670,57361,60073,51849,52990,67026,2584,816,6879,51849,52990,0
26388,130000,1,1,2,41,0,0,-1,-1,0,0,39976,40121,43148,39329,40010,38643,11058,9781,43148,39329,4401,11526,0
26389,100000,2,1,1,51,0,-1,-1,-2,0,-1,11931,10636,11720,13071,11947,12200,713,10636,11720,768,1846,12200,1
26390,60000,1,2,2,38,2,1,0,2,0,0,40497,41896,42531,42107,46469,41545,778,75,12709,1330,11767,2712,0
26391,140000,2,2,1,63,0,-1,5,3,4,3,16446,14809,15317,15957,16536,15216,1309,14809,195,635,578,249,0
26392,70000,2,1,1,42,0,8,-1,1,2,0,5015,4748,4091,3984,4096,4393,1073,117,4091,81,42,405,1
26393,120000,2,2,2,34,0,2,1,0,-1,0,37094,36620,37316,35345,35105,32759,6424,422,309,9109,35105,5578,0
26394,110000,2,1,1,34,0,-1,2,2,1,0,23399,26483,27654,25228,27253,24189,1229,26483,1146,556,1016,6421,0
26395,280000,2,3,1,39,0,2,3,-1,2,0,24638,23228,26882,29494,28257,30087,4904,133,187,29494,577,4858,0
26396,50000,1,3,2,35,1,0,-1,-1,0,2,3109,3372,3424,3182,3067,3231,143,497,3424,3182,524,158,0
26397,70000,1,1,1,21,3,2,-1,3,2,4,5586,6038,5382,6031,5858,5867,250,186,5382,216,197,156,0
26398,200000,2,2,2,32,0,0,1,-1,8,1,130072,133646,127821,139925,116690,118635,9591,9855,159,139925,2426,4083,0
26399,90000,2,1,2,28,1,0,2,0,0,7,20183,17871,17581,17022,19264,21266,599,2370,278,2312,3508,103,0
26400,70000,2,1,1,42,2,0,4,2,1,0,14158,14176,13145,13092,10787,11359,558,925,174,39,288,2940,0
26401,140000,2,2,2,28,-1,2,1,0,-1,0,1262,1168,1225,1273,1144,1209,1262,42,16,214,1144,214,0
26402,100000,2,2,1,39,1,5,2,-1,3,-1,12560,11146,11727,11586,11548,12000,5,487,177,11586,422,12000,0
26403,50000,2,2,2,36,0,6,4,2,0,2,33517,34081,32754,32781,31865,32009,3869,98,1070,1573,6828,666,1
26404,30000,2,2,2,32,0,2,0,0,0,3,2658,2768,2458,2432,2228,2400,341,22,330,604,268,74,0
26405,350000,2,3,1,29,0,4,1,3,-1,-1,219402,205600,183634,211565,181458,168083,64036,8385,1142,1453,181458,168083,0
26406,200000,2,2,1,36,0,-1,2,0,4,-1,21318,22147,19952,19218,20098,20826,2358,22147,960,1027,282,20826,0
26407,380000,2,2,2,36,-1,0,-1,4,0,0,43917,43614,41121,41071,35634,37535,43917,5451,41121,345,5870,3479,0
26408,40000,2,2,2,28,0,-1,4,0,0,-1,13471,13305,12244,13226,11566,11894,2566,13305,344,2813,1362,11894,0
26409,560000,2,1,2,33,-1,2,0,-1,0,2,398607,386434,406544,425476,438941,464637,398607,13777,25151,425476,57093,15656,0
26410,120000,2,2,2,32,2,0,-1,2,0,0,62961,56433,58892,56055,52318,50056,2041,2886,58892,1982,11493,13044,0
26411,40000,2,3,1,39,0,6,8,2,-1,0,25051,26749,27105,25111,26332,25978,1945,455,707,146,26332,5440,1
26412,220000,1,1,1,35,-1,4,0,8,0,0,15716,13885,13127,14286,14103,15708,15716,160,2386,343,2529,2166,0
26413,80000,2,4,2,37,1,-1,1,-1,5,0,61303,57637,61613,57608,52149,52519,1940,57637,172,57608,1899,10035,0
26414,360000,1,2,1,36,1,-1,1,1,0,3,30356,30848,30154,30456,30972,29816,1368,30848,296,403,3251,359,0
26415,60000,1,2,2,32,1,1,0,2,-1,1,5066,6048,5736,5524,4864,4668,146,168,754,268,4864,199,1
26416,260000,1,4,2,30,3,2,0,3,1,4,224798,231911,211481,247279,244318,266134,7130,5842,17228,2455,10044,950,0
26417,40000,1,2,2,47,2,0,-1,0,0,1,19794,20742,20037,21904,25686,26378,424,1378,20037,6407,7596,284,0
26418,110000,2,1,1,28,2,-1,0,5,-1,5,18825,18105,18022,20487,19129,20403,689,18105,2167,531,19129,239,0
26419,230000,2,2,2,50,-1,-1,0,-1,-1,3,49035,44197,41168,45456,41493,39478,49035,44197,2447,45456,41493,1335,0
26420,320000,2,3,1,51,1,-1,3,2,7,0,16582,14819,13508,13795,14491,16743,556,14819,369,343,490,1080,0
26421,30000,1,1,1,29,1,8,1,2,-1,1,5473,5500,5360,5224,4350,4468,69,165,96,142,4350,30,1
26422,170000,1,1,2,40,2,0,8,0,1,-1,9381,9754,8734,8398,8526,8851,45,1258,63,2387,182,8851,0
26423,250000,1,1,2,40,5,1,0,0,-1,3,37809,41400,45524,44212,37077,36728,1633,1878,6341,9892,37077,1707,0
26424,90000,2,1,1,42,0,2,0,-1,3,3,36328,35272,36323,34326,31598,29050,5220,1342,3162,34326,457,1413,0
26425,90000,2,3,2,39,0,0,-1,3,2,0,39706,33728,34087,34561,39611,33838,5788,2703,34087,22,837,4490,0
26426,30000,2,1,1,26,4,7,2,0,2,-1,11878,10791,11346,10497,11739,12316,260,208,538,582,354,12316,1
26427,150000,1,2,2,48,1,0,2,3,0,4,25727,22173,21958,22598,27079,25636,303,5708,386,585,1914,1276,0
26428,120000,2,3,2,50,2,0,2,-1,0,-1,36879,36919,38440,39050,43523,38604,1219,3829,1690,39050,10355,38604,0
26429,80000,1,2,2,30,0,-1,2,-1,1,-1,40358,37355,34434,38394,33923,37847,8823,37355,447,38394,25,37847,0
26430,90000,2,1,1,28,3,0,-1,4,0,2,48368,48802,48916,46981,43987,51415,827,3688,48916,1576,4958,545,0
26431,70000,2,2,1,21,-1,0,0,1,0,3,20412,18321,20183,19634,20699,21996,20412,4568,3658,500,4815,520,0
26432,170000,1,3,1,39,2,3,0,0,-1,1,33282,33073,31834,35929,40983,40487,1308,318,5776,10360,40983,546,0
